solution_no,insert_time,select_time,total_memory
1212,2.6666666666666665,1.3333333333333333,512.0
1209,2.0,2.0,480.0
1207,2.3333333333333335,2.0,512.0
1205,2.3333333333333335,2.0,480.0
1204,2.0,1.6666666666666667,480.0
1202,2.0,1.6666666666666667,576.0
1200,2.0,1.6666666666666667,544.0
1197,2.0,2.0,512.0
1196,2.0,2.0,544.0
1194,2.3333333333333335,1.6666666666666667,512.0
1192,2.0,1.6666666666666667,480.0
1190,2.3333333333333335,1.6666666666666667,544.0
1188,2.0,2.0,512.0
1187,2.0,2.0,608.0
1186,2.0,1.6666666666666667,576.0
1185,2.3333333333333335,1.3333333333333333,496.0
1184,2.3333333333333335,1.6666666666666667,560.0
1182,2.3333333333333335,1.3333333333333333,592.0
1179,3.0,1.3333333333333333,560.0
1178,3.0,1.0,624.0
1177,2.0,2.0,480.0
1175,2.0,1.6666666666666667,560.0
1172,2.3333333333333335,2.0,560.0
1171,2.0,1.6666666666666667,544.0
1168,2.3333333333333335,1.0,448.0
1165,2.3333333333333335,1.0,512.0
1164,2.3333333333333335,1.6666666666666667,528.0
1163,2.3333333333333335,2.0,592.0
1162,2.3333333333333335,2.0,448.0
1161,2.6666666666666665,1.3333333333333333,448.0
1160,2.3333333333333335,1.3333333333333333,592.0
1157,2.3333333333333335,1.6666666666666667,528.0
1155,2.0,2.0,560.0
1151,2.0,1.3333333333333333,560.0
1148,2.3333333333333335,2.0,528.0
1147,2.3333333333333335,1.6666666666666667,496.0
1146,2.6666666666666665,1.6666666666666667,528.0
1144,2.3333333333333335,1.3333333333333333,560.0
1143,2.0,2.0,592.0
1142,3.0,1.3333333333333333,592.0
1141,2.6666666666666665,1.0,528.0
1140,3.0,1.0,544.0
1139,3.3333333333333335,2.0,560.0
1138,2.6666666666666665,2.0,512.0
1136,3.0,1.6666666666666667,624.0
1132,4.0,2.0,560.0
1131,3.0,1.6666666666666667,592.0
1129,3.3333333333333335,1.3333333333333333,560.0
1127,3.0,1.6666666666666667,528.0
1125,2.0,1.6666666666666667,592.0
1123,2.0,2.0,560.0
1122,2.3333333333333335,1.6666666666666667,592.0
1120,2.6666666666666665,1.6666666666666667,592.0
1118,2.6666666666666665,1.0,560.0
1116,3.0,1.6666666666666667,560.0
1114,3.0,1.6666666666666667,528.0
1112,3.3333333333333335,2.0,528.0
1110,4.0,2.0,496.0
1108,3.3333333333333335,1.6666666666666667,560.0
1106,2.3333333333333335,1.6666666666666667,528.0
1105,3.0,1.3333333333333333,608.0
1104,2.6666666666666665,1.6666666666666667,464.0
1102,2.3333333333333335,2.0,480.0
1100,3.6666666666666665,1.0,576.0
1097,2.6666666666666665,1.3333333333333333,560.0
1096,3.0,1.6666666666666667,560.0
1093,2.6666666666666665,1.6666666666666667,528.0
1091,2.0,2.0,480.0
1089,4.0,1.6666666666666667,528.0
1087,2.6666666666666665,1.6666666666666667,496.0
1086,2.0,1.3333333333333333,576.0
1085,3.0,2.0,560.0
1084,2.3333333333333335,2.0,480.0
1083,2.6666666666666665,2.0,464.0
1079,3.6666666666666665,1.6666666666666667,528.0
1078,3.0,1.6666666666666667,528.0
1076,2.0,1.6666666666666667,528.0
1074,2.3333333333333335,1.3333333333333333,496.0
1071,2.0,1.6666666666666667,496.0
1070,2.3333333333333335,1.6666666666666667,528.0
1069,2.0,1.6666666666666667,560.0
1068,2.6666666666666665,1.0,496.0
1067,2.0,1.6666666666666667,592.0
1064,3.0,2.0,464.0
1062,3.0,1.6666666666666667,560.0
1060,2.0,2.0,528.0
1058,2.3333333333333335,1.6666666666666667,528.0
1056,2.0,1.6666666666666667,496.0
1054,2.3333333333333335,2.0,496.0
1052,2.6666666666666665,1.0,528.0
1050,2.3333333333333335,2.0,496.0
1047,2.6666666666666665,2.0,592.0
1045,3.0,2.0,560.0
1043,2.0,2.0,560.0
1041,2.0,1.0,528.0
1039,2.0,1.6666666666666667,528.0
1037,2.6666666666666665,1.6666666666666667,496.0
1035,2.6666666666666665,1.6666666666666667,560.0
1033,1.6666666666666667,2.0,528.0
1032,3.3333333333333335,2.0,464.0
1031,2.3333333333333335,1.3333333333333333,560.0
1027,2.3333333333333335,2.0,512.0
1025,2.6666666666666665,1.3333333333333333,480.0
1024,2.3333333333333335,1.6666666666666667,512.0
1023,2.6666666666666665,2.0,448.0
1021,2.3333333333333335,1.6666666666666667,560.0
1018,3.3333333333333335,1.3333333333333333,480.0
1017,2.3333333333333335,1.0,-1.0
1015,3.3333333333333335,2.0,480.0
1014,2.3333333333333335,1.6666666666666667,544.0
1012,2.6666666666666665,1.6666666666666667,528.0
1009,2.3333333333333335,1.3333333333333333,528.0
1007,2.3333333333333335,1.6666666666666667,528.0
1006,2.0,1.3333333333333333,496.0
1004,2.3333333333333335,2.0,496.0
1002,2.3333333333333335,1.3333333333333333,528.0
999,2.6666666666666665,1.6666666666666667,560.0
997,2.6666666666666665,1.6666666666666667,528.0
993,3.3333333333333335,1.3333333333333333,496.0
992,2.6666666666666665,2.3333333333333335,496.0
991,1.6666666666666667,1.6666666666666667,560.0
990,3.0,1.3333333333333333,480.0
989,2.3333333333333335,1.6666666666666667,464.0
988,3.3333333333333335,1.6666666666666667,560.0
987,2.3333333333333335,1.3333333333333333,544.0
986,2.3333333333333335,1.3333333333333333,528.0
984,3.0,1.3333333333333333,560.0
982,2.0,1.6666666666666667,528.0
981,2.0,1.6666666666666667,592.0
980,2.3333333333333335,2.0,608.0
977,2.0,1.6666666666666667,560.0
975,2.0,1.3333333333333333,528.0
973,2.0,2.0,528.0
971,3.3333333333333335,1.6666666666666667,496.0
969,2.6666666666666665,1.3333333333333333,560.0
967,2.0,2.0,528.0
965,3.0,2.0,560.0
963,2.6666666666666665,3.0,560.0
961,2.3333333333333335,2.0,528.0
959,2.0,2.0,528.0
957,2.6666666666666665,1.6666666666666667,496.0
955,3.3333333333333335,1.3333333333333333,496.0
952,2.3333333333333335,2.0,528.0
950,2.0,1.3333333333333333,496.0
949,2.3333333333333335,2.0,464.0
948,3.3333333333333335,1.6666666666666667,592.0
945,2.3333333333333335,1.6666666666666667,576.0
944,2.6666666666666665,1.6666666666666667,480.0
940,3.3333333333333335,1.3333333333333333,528.0
939,2.6666666666666665,1.6666666666666667,480.0
937,2.0,1.6666666666666667,464.0
935,2.6666666666666665,1.6666666666666667,496.0
934,3.0,2.0,528.0
931,3.0,1.6666666666666667,496.0
930,3.6666666666666665,1.6666666666666667,496.0
929,3.3333333333333335,1.3333333333333333,464.0
927,2.0,1.6666666666666667,576.0
924,3.3333333333333335,2.0,496.0
923,3.0,1.6666666666666667,528.0
921,2.6666666666666665,1.6666666666666667,496.0
918,2.3333333333333335,1.6666666666666667,496.0
917,3.0,1.6666666666666667,464.0
916,2.6666666666666665,2.0,576.0
914,2.0,1.6666666666666667,560.0
913,2.6666666666666665,1.6666666666666667,464.0
911,3.0,1.0,448.0
910,2.6666666666666665,2.0,640.0
909,3.0,2.0,464.0
908,3.3333333333333335,2.0,464.0
907,3.3333333333333335,2.0,528.0
905,3.0,2.0,528.0
902,2.6666666666666665,1.3333333333333333,496.0
900,4.0,1.6666666666666667,464.0
897,2.3333333333333335,1.6666666666666667,496.0
895,3.0,1.6666666666666667,464.0
894,2.0,2.0,496.0
891,2.3333333333333335,2.0,-1.0
889,2.3333333333333335,1.6666666666666667,528.0
887,2.3333333333333335,2.0,496.0
885,3.0,1.0,496.0
883,2.6666666666666665,1.6666666666666667,464.0
881,2.3333333333333335,1.6666666666666667,528.0
879,2.0,1.6666666666666667,560.0
878,3.0,1.3333333333333333,496.0
877,2.6666666666666665,2.0,464.0
874,2.6666666666666665,1.6666666666666667,624.0
871,4.333333333333333,1.3333333333333333,592.0
869,2.0,2.0,560.0
867,2.3333333333333335,1.6666666666666667,560.0
865,3.0,2.0,528.0
863,2.3333333333333335,2.0,592.0
861,2.3333333333333335,2.0,560.0
860,2.0,1.6666666666666667,592.0
858,2.6666666666666665,1.3333333333333333,592.0
856,2.0,2.0,560.0
854,2.3333333333333335,1.6666666666666667,560.0
852,2.6666666666666665,1.3333333333333333,528.0
850,2.3333333333333335,2.0,528.0
847,3.0,1.3333333333333333,560.0
845,2.3333333333333335,1.3333333333333333,528.0
844,3.6666666666666665,1.0,496.0
841,2.3333333333333335,1.6666666666666667,528.0
840,5.333333333333333,1.3333333333333333,528.0
838,2.6666666666666665,1.3333333333333333,496.0
835,2.3333333333333335,1.0,528.0
833,3.0,2.0,496.0
832,3.3333333333333335,1.6666666666666667,464.0
830,2.0,1.6666666666666667,592.0
828,2.3333333333333335,2.0,560.0
826,3.3333333333333335,1.3333333333333333,560.0
824,2.3333333333333335,1.6666666666666667,528.0
822,2.6666666666666665,1.6666666666666667,528.0
820,1.6666666666666667,1.0,496.0
817,2.3333333333333335,2.0,528.0
814,2.3333333333333335,2.0,592.0
811,3.0,1.6666666666666667,560.0
809,2.3333333333333335,2.0,528.0
808,2.6666666666666665,1.3333333333333333,560.0
806,2.3333333333333335,1.0,528.0
803,3.0,1.3333333333333333,560.0
801,2.6666666666666665,1.3333333333333333,528.0
800,2.6666666666666665,2.0,496.0
798,2.6666666666666665,2.0,560.0
796,2.3333333333333335,1.6666666666666667,528.0
794,2.3333333333333335,1.6666666666666667,528.0
791,2.3333333333333335,2.0,496.0
789,2.0,2.0,464.0
787,2.0,2.0,528.0
785,2.6666666666666665,1.6666666666666667,496.0
784,2.6666666666666665,2.0,496.0
782,2.0,1.3333333333333333,528.0
779,2.3333333333333335,1.6666666666666667,496.0
775,2.0,2.0,496.0
773,2.6666666666666665,1.3333333333333333,496.0
771,4.0,2.0,560.0
769,2.6666666666666665,1.3333333333333333,528.0
767,2.6666666666666665,2.3333333333333335,528.0
765,3.0,2.0,496.0
763,2.3333333333333335,2.0,496.0
760,3.6666666666666665,1.6666666666666667,528.0
758,3.3333333333333335,1.0,496.0
757,2.6666666666666665,1.6666666666666667,464.0
755,2.6666666666666665,1.6666666666666667,608.0
753,2.0,2.0,576.0
751,2.0,1.0,576.0
748,3.0,1.6666666666666667,544.0
746,3.3333333333333335,1.6666666666666667,512.0
744,2.6666666666666665,1.3333333333333333,576.0
742,4.0,1.6666666666666667,544.0
741,2.6666666666666665,2.0,544.0
739,2.6666666666666665,1.6666666666666667,576.0
737,2.0,2.0,544.0
735,2.6666666666666665,1.6666666666666667,544.0
732,3.0,1.0,512.0
730,2.3333333333333335,1.6666666666666667,480.0
728,3.0,1.3333333333333333,544.0
726,4.0,1.3333333333333333,512.0
724,2.6666666666666665,1.6666666666666667,544.0
721,4.0,2.0,512.0
717,3.0,1.3333333333333333,512.0
715,2.6666666666666665,1.6666666666666667,480.0
712,3.3333333333333335,1.3333333333333333,576.0
710,3.3333333333333335,2.0,544.0
708,2.0,1.6666666666666667,544.0
706,2.6666666666666665,2.0,512.0
704,2.0,1.6666666666666667,512.0
702,2.6666666666666665,1.6666666666666667,480.0
700,2.0,1.6666666666666667,544.0
698,2.0,1.3333333333333333,64.0
697,2.0,1.3333333333333333,512.0
696,3.3333333333333335,1.6666666666666667,464.0
694,2.6666666666666665,1.6666666666666667,576.0
692,2.3333333333333335,2.0,544.0
690,3.6666666666666665,1.6666666666666667,544.0
688,3.0,1.6666666666666667,512.0
686,4.333333333333333,1.6666666666666667,512.0
683,3.0,1.3333333333333333,544.0
681,3.6666666666666665,1.6666666666666667,512.0
680,2.3333333333333335,1.6666666666666667,480.0
678,2.6666666666666665,1.6666666666666667,544.0
676,3.0,1.6666666666666667,512.0
674,2.6666666666666665,1.6666666666666667,512.0
671,2.6666666666666665,1.6666666666666667,480.0
669,2.3333333333333335,1.6666666666666667,448.0
667,2.3333333333333335,1.6666666666666667,512.0
665,2.6666666666666665,1.0,480.0
664,2.0,1.6666666666666667,480.0
662,2.3333333333333335,1.6666666666666667,512.0
659,3.0,2.0,480.0
657,2.6666666666666665,1.3333333333333333,448.0
655,2.3333333333333335,1.3333333333333333,480.0
653,2.0,2.0,448.0
652,2.6666666666666665,1.6666666666666667,480.0
650,3.0,1.3333333333333333,544.0
648,3.0,2.0,512.0
646,2.0,1.3333333333333333,512.0
644,2.3333333333333335,1.6666666666666667,480.0
642,2.3333333333333335,1.6666666666666667,480.0
639,2.6666666666666665,1.6666666666666667,512.0
637,3.3333333333333335,1.0,480.0
636,2.0,2.0,496.0
634,2.0,2.0,624.0
632,3.0,2.0,592.0
630,2.0,1.0,592.0
627,1.6666666666666667,1.3333333333333333,560.0
625,1.6666666666666667,1.3333333333333333,528.0
623,3.3333333333333335,2.0,592.0
621,3.0,1.3333333333333333,560.0
620,2.0,2.0,560.0
618,3.6666666666666665,1.0,592.0
616,2.6666666666666665,2.0,560.0
614,3.6666666666666665,2.0,560.0
612,3.3333333333333335,2.0,528.0
610,2.6666666666666665,1.6666666666666667,528.0
607,1.6666666666666667,1.6666666666666667,560.0
605,2.0,1.6666666666666667,528.0
604,2.0,1.6666666666666667,496.0
602,2.0,1.6666666666666667,560.0
599,3.3333333333333335,1.6666666666666667,528.0
597,2.0,1.6666666666666667,496.0
595,2.6666666666666665,1.0,496.0
592,2.6666666666666665,1.6666666666666667,528.0
590,2.0,2.0,496.0
589,2.0,2.0,464.0
587,1.6666666666666667,1.6666666666666667,592.0
585,2.3333333333333335,2.0,560.0
583,2.0,1.3333333333333333,560.0
581,2.6666666666666665,2.0,528.0
579,2.0,1.6666666666666667,528.0
577,2.3333333333333335,2.0,496.0
575,3.0,1.6666666666666667,560.0
573,2.3333333333333335,1.6666666666666667,528.0
572,2.3333333333333335,2.0,528.0
570,2.3333333333333335,1.6666666666666667,592.0
568,2.3333333333333335,1.3333333333333333,560.0
566,2.0,1.6666666666666667,560.0
564,3.0,1.3333333333333333,528.0
562,3.0,1.3333333333333333,528.0
558,2.3333333333333335,1.0,-1.0
557,2.6666666666666665,1.0,560.0
556,2.6666666666666665,2.0,496.0
554,2.6666666666666665,1.6666666666666667,560.0
552,2.6666666666666665,1.6666666666666667,528.0
550,2.0,1.6666666666666667,528.0
547,3.3333333333333335,1.3333333333333333,496.0
545,2.6666666666666665,1.3333333333333333,464.0
543,2.0,2.3333333333333335,528.0
541,4.0,1.6666666666666667,496.0
540,3.6666666666666665,1.3333333333333333,496.0
537,3.3333333333333335,1.6666666666666667,496.0
535,2.3333333333333335,2.0,496.0
533,3.3333333333333335,2.0,464.0
531,3.0,2.0,464.0
529,3.0,2.0,496.0
527,3.0,2.0,464.0
526,3.3333333333333335,2.0,528.0
524,3.6666666666666665,2.0,560.0
522,2.3333333333333335,1.6666666666666667,528.0
520,2.6666666666666665,2.0,528.0
518,2.6666666666666665,1.3333333333333333,496.0
516,2.0,2.6666666666666665,496.0
514,3.0,1.0,464.0
512,2.3333333333333335,1.6666666666666667,528.0
510,3.0,2.6666666666666665,496.0
509,4.333333333333333,1.3333333333333333,512.0
508,3.0,2.0,464.0
507,2.6666666666666665,2.0,544.0
505,2.6666666666666665,2.0,608.0
502,3.3333333333333335,2.0,576.0
501,2.0,1.6666666666666667,576.0
497,2.6666666666666665,1.3333333333333333,576.0
496,2.3333333333333335,2.0,512.0
493,3.0,1.6666666666666667,576.0
492,2.0,2.3333333333333335,544.0
491,2.3333333333333335,1.6666666666666667,544.0
490,2.3333333333333335,1.3333333333333333,544.0
485,3.0,1.0,544.0
484,2.6666666666666665,1.6666666666666667,512.0
483,2.3333333333333335,2.0,576.0
482,2.0,1.6666666666666667,544.0
480,3.0,1.3333333333333333,512.0
478,2.0,2.0,544.0
475,2.0,1.0,480.0
474,2.3333333333333335,1.3333333333333333,512.0
473,2.0,2.0,544.0
472,2.0,2.0,464.0
470,2.3333333333333335,1.6666666666666667,544.0
466,2.3333333333333335,1.6666666666666667,512.0
465,2.3333333333333335,1.6666666666666667,512.0
463,2.6666666666666665,1.6666666666666667,480.0
459,3.0,1.6666666666666667,512.0
457,2.6666666666666665,2.0,480.0
456,2.0,2.0,480.0
455,2.0,1.3333333333333333,448.0
453,3.0,2.0,576.0
449,2.3333333333333335,1.6666666666666667,544.0
448,2.6666666666666665,1.0,512.0
445,2.0,1.3333333333333333,544.0
443,2.6666666666666665,1.6666666666666667,512.0
442,2.0,2.0,512.0
441,2.3333333333333335,1.3333333333333333,544.0
439,2.0,1.3333333333333333,480.0
438,2.3333333333333335,1.3333333333333333,544.0
437,2.6666666666666665,1.6666666666666667,560.0
433,2.6666666666666665,2.0,544.0
428,2.3333333333333335,1.6666666666666667,576.0
427,3.6666666666666665,1.6666666666666667,512.0
426,2.6666666666666665,1.3333333333333333,512.0
425,3.0,1.6666666666666667,448.0
424,2.6666666666666665,1.3333333333333333,544.0
422,3.6666666666666665,2.0,512.0
420,3.0,1.3333333333333333,544.0
419,21.0,2.3333333333333335,576.0
418,2.3333333333333335,1.3333333333333333,480.0
415,2.6666666666666665,2.0,544.0
413,2.3333333333333335,2.0,512.0
410,3.0,2.0,512.0
407,2.6666666666666665,1.6666666666666667,480.0
404,4.333333333333333,2.0,480.0
403,2.3333333333333335,2.0,480.0
402,2.6666666666666665,2.0,512.0
401,3.0,1.6666666666666667,448.0
400,2.6666666666666665,1.6666666666666667,448.0
399,2.0,1.6666666666666667,464.0
397,2.6666666666666665,1.6666666666666667,560.0
396,2.6666666666666665,1.6666666666666667,464.0
395,2.3333333333333335,2.0,464.0
394,2.6666666666666665,2.0,480.0
391,2.6666666666666665,1.6666666666666667,480.0
385,2.3333333333333335,2.0,480.0
384,3.0,1.6666666666666667,512.0
383,2.6666666666666665,1.6666666666666667,480.0
382,2.3333333333333335,1.6666666666666667,480.0
378,2.0,1.6666666666666667,512.0
376,3.0,1.3333333333333333,480.0
375,2.3333333333333335,2.0,512.0
372,2.6666666666666665,2.0,480.0
369,2.0,2.0,480.0
367,2.6666666666666665,2.3333333333333335,480.0
366,2.6666666666666665,1.6666666666666667,448.0
364,2.0,2.0,512.0
363,5.0,2.0,544.0
362,2.3333333333333335,1.6666666666666667,448.0
361,2.6666666666666665,1.3333333333333333,576.0
359,3.3333333333333335,1.6666666666666667,592.0
358,2.0,1.3333333333333333,448.0
356,3.3333333333333335,1.6666666666666667,448.0
355,3.0,1.6666666666666667,576.0
354,2.6666666666666665,2.0,448.0
352,3.0,1.0,512.0
351,2.6666666666666665,1.0,480.0
350,2.6666666666666665,1.6666666666666667,480.0
349,2.6666666666666665,1.6666666666666667,448.0
348,2.0,2.0,512.0
347,2.3333333333333335,1.6666666666666667,448.0
345,2.0,2.0,448.0
344,3.6666666666666665,1.6666666666666667,464.0
343,2.3333333333333335,1.6666666666666667,544.0
342,2.0,2.0,512.0
341,3.0,1.6666666666666667,512.0
340,3.0,1.6666666666666667,512.0
339,2.6666666666666665,2.0,512.0
338,2.3333333333333335,2.0,480.0
337,2.6666666666666665,1.3333333333333333,512.0
336,2.3333333333333335,2.0,512.0
335,2.6666666666666665,1.3333333333333333,480.0
334,2.0,2.0,480.0
333,2.0,1.6666666666666667,480.0
332,2.0,1.6666666666666667,480.0
331,3.0,1.6666666666666667,480.0
330,2.3333333333333335,1.6666666666666667,512.0
329,2.3333333333333335,1.6666666666666667,512.0
328,2.3333333333333335,1.3333333333333333,480.0
327,2.3333333333333335,1.6666666666666667,480.0
326,2.6666666666666665,1.3333333333333333,480.0
325,2.6666666666666665,1.6666666666666667,480.0
324,2.6666666666666665,2.0,480.0
323,2.3333333333333335,2.0,480.0
322,2.6666666666666665,16.333333333333332,544.0
321,3.0,2.0,448.0
320,2.6666666666666665,2.0,576.0
319,2.3333333333333335,1.6666666666666667,576.0
318,3.0,1.0,544.0
317,2.6666666666666665,1.3333333333333333,544.0
316,3.6666666666666665,1.6666666666666667,544.0
315,1.6666666666666667,1.6666666666666667,544.0
314,2.6666666666666665,2.0,512.0
313,2.6666666666666665,1.6666666666666667,512.0
312,3.0,2.0,544.0
311,2.6666666666666665,1.6666666666666667,544.0
310,3.0,2.0,512.0
309,3.0,2.0,512.0
308,3.0,2.0,512.0
307,3.3333333333333335,2.0,448.0
306,2.3333333333333335,2.0,512.0
305,3.3333333333333335,2.0,480.0
304,2.6666666666666665,2.0,544.0
303,2.0,1.6666666666666667,544.0
302,3.0,2.3333333333333335,512.0
301,2.6666666666666665,2.0,512.0
300,2.6666666666666665,2.3333333333333335,512.0
299,2.6666666666666665,1.3333333333333333,512.0
298,2.3333333333333335,2.0,480.0
297,2.3333333333333335,1.3333333333333333,480.0
296,2.3333333333333335,2.0,480.0
295,3.0,1.6666666666666667,480.0
294,3.0,2.0,512.0
293,3.0,2.0,512.0
292,3.3333333333333335,2.0,480.0
291,3.0,2.0,480.0
289,2.3333333333333335,5.0,464.0
288,2.6666666666666665,1.6666666666666667,448.0
287,3.0,1.6666666666666667,544.0
286,2.6666666666666665,1.6666666666666667,544.0
285,3.0,1.6666666666666667,512.0
284,3.0,2.0,512.0
283,2.6666666666666665,2.0,512.0
282,3.3333333333333335,2.0,512.0
281,2.6666666666666665,2.0,512.0
280,2.3333333333333335,2.0,512.0
279,2.0,1.6666666666666667,480.0
278,2.6666666666666665,2.3333333333333335,480.0
277,2.3333333333333335,2.0,480.0
276,4.333333333333333,3.0,480.0
275,2.6666666666666665,2.0,480.0
274,2.6666666666666665,2.0,512.0
273,2.6666666666666665,2.0,512.0
272,2.0,2.3333333333333335,480.0
271,3.3333333333333335,2.0,480.0
270,2.0,2.0,480.0
269,3.3333333333333335,2.0,480.0
268,2.6666666666666665,1.6666666666666667,480.0
267,2.3333333333333335,2.0,480.0
266,2.6666666666666665,2.3333333333333335,448.0
265,3.0,1.6666666666666667,448.0
264,3.0,2.0,480.0
263,4.0,2.0,448.0
262,3.0,2.3333333333333335,448.0
261,2.6666666666666665,2.3333333333333335,576.0
260,2.6666666666666665,2.6666666666666665,576.0
259,2.6666666666666665,2.0,544.0
258,2.6666666666666665,2.0,544.0
257,3.3333333333333335,2.0,544.0
256,3.3333333333333335,2.0,512.0
255,2.3333333333333335,2.0,544.0
254,3.6666666666666665,2.0,448.0
253,3.3333333333333335,2.6666666666666665,512.0
252,2.6666666666666665,2.3333333333333335,512.0
251,3.0,2.0,480.0
250,2.6666666666666665,2.0,544.0
249,2.6666666666666665,2.0,544.0
248,3.0,2.0,512.0
247,3.0,2.3333333333333335,512.0
246,3.0,2.0,512.0
245,3.0,2.3333333333333335,448.0
244,3.3333333333333335,2.0,544.0
243,3.0,2.0,544.0
242,3.3333333333333335,2.3333333333333335,512.0
241,3.3333333333333335,2.3333333333333335,512.0
240,3.6666666666666665,2.0,512.0
239,3.6666666666666665,2.3333333333333335,480.0
238,3.6666666666666665,2.0,448.0
237,3.0,2.0,480.0
236,3.0,2.0,480.0
235,3.0,2.3333333333333335,480.0
234,3.0,3.0,512.0
233,3.0,2.6666666666666665,512.0
232,3.0,2.0,480.0
231,3.6666666666666665,2.6666666666666665,480.0
230,4.0,2.6666666666666665,448.0
229,3.0,2.3333333333333335,448.0
228,4.333333333333333,2.3333333333333335,512.0
227,4.0,2.3333333333333335,480.0
226,4.666666666666667,3.0,560.0
225,4.0,2.6666666666666665,448.0
224,3.6666666666666665,3.0,544.0
223,4.666666666666667,3.0,544.0
222,3.3333333333333335,3.3333333333333335,512.0
221,4.666666666666667,3.6666666666666665,512.0
220,5.333333333333333,7.333333333333333,512.0
219,2.3333333333333335,1.3333333333333333,512.0
218,2.0,2.0,512.0
217,2.0,1.3333333333333333,480.0
216,2.6666666666666665,1.6666666666666667,480.0
215,3.6666666666666665,1.3333333333333333,480.0
214,3.3333333333333335,1.6666666666666667,448.0
213,3.0,1.3333333333333333,448.0
212,3.3333333333333335,3.6666666666666665,512.0
211,2.6666666666666665,1.6666666666666667,480.0
210,2.3333333333333335,2.0,480.0
209,2.3333333333333335,1.6666666666666667,464.0
207,4.0,1.3333333333333333,512.0
206,2.3333333333333335,1.6666666666666667,512.0
205,2.3333333333333335,1.6666666666666667,480.0
204,3.0,1.3333333333333333,480.0
203,3.0,2.0,480.0
202,2.6666666666666665,2.0,480.0
201,2.3333333333333335,2.0,448.0
200,3.0,1.6666666666666667,448.0
199,2.6666666666666665,1.3333333333333333,544.0
198,2.0,2.0,480.0
197,3.0,1.3333333333333333,448.0
196,2.3333333333333335,1.6666666666666667,448.0
195,2.6666666666666665,1.6666666666666667,448.0
194,2.3333333333333335,1.6666666666666667,576.0
193,2.3333333333333335,2.0,576.0
192,2.6666666666666665,1.6666666666666667,544.0
191,3.3333333333333335,2.0,464.0
190,2.3333333333333335,2.0,528.0
189,2.3333333333333335,1.6666666666666667,544.0
188,3.3333333333333335,1.6666666666666667,512.0
187,3.3333333333333335,1.3333333333333333,512.0
186,2.6666666666666665,1.6666666666666667,544.0
185,2.6666666666666665,2.0,416.0
184,2.3333333333333335,2.0,464.0
183,2.3333333333333335,1.6666666666666667,544.0
182,2.0,2.0,544.0
181,2.3333333333333335,2.0,512.0
180,3.3333333333333335,2.0,544.0
179,3.0,1.3333333333333333,512.0
177,2.6666666666666665,1.0,512.0
176,2.0,2.0,512.0
175,2.3333333333333335,2.0,416.0
173,2.6666666666666665,1.6666666666666667,416.0
171,2.3333333333333335,1.6666666666666667,480.0
170,2.3333333333333335,1.6666666666666667,448.0
169,2.6666666666666665,2.0,544.0
168,2.3333333333333335,1.3333333333333333,480.0
167,2.0,1.6666666666666667,448.0
166,2.0,2.0,464.0
165,2.0,1.6666666666666667,480.0
164,2.6666666666666665,2.0,464.0
163,2.6666666666666665,2.0,576.0
162,3.0,1.3333333333333333,512.0
161,3.0,2.3333333333333335,512.0
160,2.0,2.0,544.0
159,2.3333333333333335,3.0,544.0
158,2.6666666666666665,2.0,448.0
157,3.0,2.0,512.0
156,3.3333333333333335,1.6666666666666667,512.0
155,2.3333333333333335,2.0,544.0
154,3.0,2.0,480.0
153,2.0,1.6666666666666667,448.0
152,2.3333333333333335,1.6666666666666667,480.0
151,3.3333333333333335,2.0,448.0
150,2.0,1.6666666666666667,-1.0
149,6.333333333333333,1.6666666666666667,-1.0
148,3.0,2.0,448.0
147,2.6666666666666665,2.0,480.0
146,3.3333333333333335,2.6666666666666665,512.0
145,3.0,2.0,512.0
144,2.6666666666666665,2.3333333333333335,448.0
143,2.6666666666666665,2.0,480.0
142,2.3333333333333335,2.0,448.0
141,3.3333333333333335,1.6666666666666667,464.0
140,3.0,2.0,448.0
139,3.0,2.0,480.0
137,2.6666666666666665,1.6666666666666667,480.0
136,4.0,1.3333333333333333,448.0
135,3.0,1.3333333333333333,448.0
134,2.6666666666666665,1.6666666666666667,464.0
133,3.3333333333333335,1.6666666666666667,448.0
130,3.0,1.3333333333333333,448.0
128,3.0,1.6666666666666667,480.0
127,2.6666666666666665,2.3333333333333335,480.0
125,3.0,2.0,448.0
123,2.6666666666666665,2.0,448.0
122,2.6666666666666665,2.3333333333333335,448.0
121,2.6666666666666665,2.0,432.0
119,2.3333333333333335,2.0,480.0
118,3.6666666666666665,2.0,480.0
115,3.0,2.0,448.0
112,2.6666666666666665,2.3333333333333335,416.0
111,3.3333333333333335,2.0,448.0
110,2.6666666666666665,2.0,416.0
109,3.0,2.0,448.0
108,2.6666666666666665,2.0,480.0
106,2.3333333333333335,2.0,448.0
104,3.3333333333333335,1.6666666666666667,448.0
102,3.0,2.3333333333333335,432.0
101,3.6666666666666665,2.0,416.0
100,2.3333333333333335,1.3333333333333333,464.0
99,3.6666666666666665,2.0,448.0
97,3.3333333333333335,2.0,576.0
96,3.3333333333333335,2.0,416.0
95,2.0,2.0,464.0
94,2.3333333333333335,2.0,416.0
92,2.6666666666666665,1.6666666666666667,448.0
91,2.6666666666666665,1.6666666666666667,464.0
90,2.3333333333333335,2.6666666666666665,416.0
89,3.3333333333333335,2.0,416.0
88,2.3333333333333335,1.6666666666666667,432.0
87,2.3333333333333335,2.0,416.0
